food_category,n_samples,n_pos,n_neg,accuracy,precision,recall,f1,roc_auc,pr_auc,tp,fp,tn,fn
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000611.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000613.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000618.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__marcio__gpt_image_1_5__000059.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__marcio__gpt_image_1_5__000060.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds4__platsim_whatsapp_vale_id__modificate__altro__marcio__gpt_image_1_mini__000066.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__bruciato__gpt_image_1_5__000091.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__bruciato__gpt_image_1_5__000093.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__bruciato__gpt_image_1_mini__000103.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__crudo__gpt_image_1_5__000107.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__crudo__gpt_image_1_5__000108.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__zuppa__marcio__gpt_image_1_mini__000895.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__bruciato__gpt_image_1_mini__000019.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__crudo__gpt_image_1_5__000028.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__crudo__gpt_image_1_mini__000038.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__insetti__gpt_image_1_mini__000043.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__insetti__gpt_image_1_mini__000044.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__marcio__gpt_image_1_5__000047.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__altro__marcio__gpt_image_1_5__000051.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__sushi__insetti__gpt_image_1_mini__000845.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__sushi__marcio__gpt_image_1_5__000863.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__sushi__marcio__gpt_image_1_mini__000872.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__zuppa__ammuffito__gpt_image_1_5__000876.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__zuppa__bruciato__gpt_image_1_5__000878.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__zuppa__marcio__gpt_image_1_5__000886.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__zuppa__marcio__gpt_image_1_5__000889.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__zuppa__marcio__gpt_image_1_5__000892.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000786.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000794.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000797.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000800.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__marcio__gpt_image_1_mini__000826.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__sushi__crudo__gpt_image_1_5__000828.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__sushi__crudo__gpt_image_1_mini__000830.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__sushi__insetti__gpt_image_1_5__000835.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_5__000266.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_5__000285.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000288.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000290.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000291.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000294.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000296.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__patatine__bruciato__gpt_image_1_5__000303.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__frutta__verdura__ammuffito__gpt_image_1_5__000208.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__frutta__verdura__marcio__gpt_image_1_5__000210.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__insalata__marcio__gpt_image_1_mini__000218.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__kebab__crudo__gpt_image_1_5__000219.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__altro__gpt_image_1_5__000223.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__bruciato__gpt_image_1_5__000229.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_5__000235.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_mini__000257.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000157.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__dessert__crudo__gpt_image_1_5__000170.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__dessert__marcio__gpt_image_1_5__000175.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds4__platsim_whatsapp_vale_id__modificate__dessert__marcio__gpt_image_1_5__000176.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__dessert__marcio__gpt_image_1_5__000181.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__dessert__marcio__gpt_image_1_5__000184.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__dessert__marcio__gpt_image_1_mini__000187.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__fritti__bruciato__gpt_image_1_5__000192.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__crudo__gpt_image_1_5__000112.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__crudo__gpt_image_1_5__000122.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__crudo__gpt_image_1_5__000124.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__crudo__gpt_image_1_mini__000129.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__marcio__gpt_image_1_5__000139.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__carne__marcio__gpt_image_1_5__000140.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__dessert__ammuffito__gpt_image_1_5__000147.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds4__platsim_whatsapp_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000154.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000075.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__crudo__gpt_image_1_mini__000089.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000094.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000095.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000099.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000100.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000109.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000113.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000030.png,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000034.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_mini__000043.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_mini__000046.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_mini__000047.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000056.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000063.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000067.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000359.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000361.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000377.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds4__platsim_whatsapp_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000384.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds4__platsim_whatsapp_vale_id__modificate__sushi__marcio__gpt_image_1_5__000412.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__ammuffito__gpt_image_1_5__000001.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000005.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000025.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__patatine__bruciato__gpt_image_1_mini__000308.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pizza__bruciato__gpt_image_1_mini__000328.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pizza__crudo__gpt_image_1_5__000333.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pizza__crudo__gpt_image_1_5__000334.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__pizza__crudo__gpt_image_1_mini__000341.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds4__platsim_whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000350.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000355.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds4__platsim_whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000357.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__bruciato__gpt_image_1_mini__000325.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__bruciato__gpt_image_1_mini__000326.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000340.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000348.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000354.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000358.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__marcio__gpt_image_1_5__000372.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__dessert__ammuffito__gpt_image_1_mini__000387.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000246.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_mini__000268.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__burger__panino__marcio__gpt_image_1_5__000281.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__burger__panino__marcio__gpt_image_1_5__000283.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__burger__panino__marcio__gpt_image_1_5__000286.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__bruciato__gpt_image_1_5__000292.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__bruciato__gpt_image_1_5__000298.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__carne__bruciato__gpt_image_1_5__000308.png,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000180.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000182.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000190.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000203.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_mini__000221.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_mini__000227.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__burger__panino__bruciato__gpt_image_1_5__000238.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__burger__panino__bruciato__gpt_image_1_mini__000243.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__insetti__gpt_image_1_mini__000119.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000131.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000160.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000167.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000169.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000172.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000174.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000175.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000600.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000610.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000611.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000613.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000614.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000619.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000629.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000638.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000533.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__crudo__gpt_image_1_mini__000582.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__insetti__gpt_image_1_5__000583.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000588.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000590.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000593.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000594.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000596.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__fritti__bruciato__gpt_image_1_5__000444.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__fritti__bruciato__gpt_image_1_mini__000451.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__insalata__marcio__gpt_image_1_5__000475.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__kebab__crudo__gpt_image_1_mini__000487.png,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__bruciato__gpt_image_1_5__000494.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__bruciato__gpt_image_1_5__000495.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__bruciato__gpt_image_1_5__000499.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__bruciato__gpt_image_1_mini__000514.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000390.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000391.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000400.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__dessert__insetti__gpt_image_1_5__000412.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__dessert__insetti__gpt_image_1_mini__000416.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__dessert__marcio__gpt_image_1_5__000421.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__dessert__marcio__gpt_image_1_5__000426.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__dessert__marcio__gpt_image_1_5__000433.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_mini__000812.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__sushi__insetti__gpt_image_1_5__000832.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__sushi__insetti__gpt_image_1_5__000839.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__sushi__insetti__gpt_image_1_mini__000843.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__sushi__insetti__gpt_image_1_mini__000846.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__sushi__marcio__gpt_image_1_5__000853.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__sushi__marcio__gpt_image_1_5__000854.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__sushi__marcio__gpt_image_1_5__000855.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000750.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000753.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000766.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000769.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000771.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_mini__000774.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000790.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000794.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__pizza__bruciato__gpt_image_1_mini__000699.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000708.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000712.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
