food_category,n_samples,n_pos,n_neg,accuracy,precision,recall,f1,roc_auc,pr_auc,tp,fp,tn,fn
ds1__modificate__root__000019.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__marcio__gpt_image_1_5__002546.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__marcio__gpt_image_1_mini__002557.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__marcio__gpt_image_1_mini__002566.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__marcio__gpt_image_1_mini__002567.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__crudo__gpt_image_1_5__002568.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__crudo__gpt_image_1_5__002571.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__crudo__gpt_image_1_5__002575.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__crudo__gpt_image_1_mini__002576.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002470.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002482.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_mini__002488.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_mini__002505.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_mini__002506.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_mini__002510.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_mini__002512.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__marcio__gpt_image_1_5__002543.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002441.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002444.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002446.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002448.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002452.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002455.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002461.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__riso_paella__crudo__gpt_image_1_5__002462.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000198.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000201.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000205.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000209.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__modificate__root__000218.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000231.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000233.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000234.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000146.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000150.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000155.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000163.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000174.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000181.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000186.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000192.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000093.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000099.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000111.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000114.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000125.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000134.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000137.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000144.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000020.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__modificate__root__000021.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000023.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000037.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000050.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000070.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000073.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__modificate__root__000086.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
